"'['||S.BUILDING_ID||']'","LATN_NAME","BUILDING_NAME"
"[9847651]","嘉兴市","政府边摩登箱包宿舍"
"[9848966]","嘉兴市","虹桥北路西侧平湖新联实业有限公司公共服务用房屋"
"[9849304]","嘉兴市","中学宿舍中梯"
"[9851480]","嘉兴市","新塍汽车站对面南幢"
"[9852487]","嘉兴市","高照街道高桥中学教工宿舍楼"
"[9853984]","嘉兴市","西文桥洛东小学对面奶茶包子店"
"[9854171]","嘉兴市","中心小学传达室"
"[9854173]","嘉兴市","中心小学校长室"
"[9858792]","嘉兴市","澄溪大厦"
"[9858838]","嘉兴市","信用社宿舍"
"[9858913]","嘉兴市","油车港中学"
"[9858914]","嘉兴市","油车港中学宿舍"
"[9859725]","嘉兴市","马厍加油站北面"
"[9859726]","嘉兴市","马厍加油站边"
"[9859811]","嘉兴市","兴港商贸中心"
"[9862494]","嘉兴市","杉青港小学"
"[9864433]","嘉兴市","芦川新街派出所"
"[9864436]","嘉兴市","芦川新街医院宿舍"
"[9865794]","嘉兴市","新办公楼"
"[9865813]","嘉兴市","电影公司宿舍东"
"[9865827]","嘉兴市","中山西路电影公司宿舍"
"[9865947]","嘉兴市","华光大厦"
"[9866003]","嘉兴市","府忠埭城区房地产开发公司"
"[9866021]","嘉兴市","斜西街农行大楼"
"[9866197]","嘉兴市","斜西街与紫阳街交叉口东北面建行大楼"
"[9866198]","嘉兴市","斜西街与紫阳街交叉口东北面新大楼"
"[9866200]","嘉兴市","斜西街与紫阳街交叉口建行大楼"
"[9866317]","嘉兴市","吉水路烟草公司宿舍"
"[9866363]","嘉兴市","东菱以南太阳城大酒店"
"[9866432]","嘉兴市","环城北路华光学校宿舍"
"[9866566]","嘉兴市","塔弄自来水公司综合楼"
"[9866773]","嘉兴市","紫阳街沈家弄妇保院宿舍"
"[9867551]","嘉兴市","塘路国安局大楼集体宿舍"
"[9867552]","嘉兴市","塘路国家安全局大楼"
"[9868185]","嘉兴市","网球中心办公室"
"[9868630]","嘉兴市","三水湾泾水桥堍南湖派出所"
"[9869029]","嘉兴市","广播电视大学宿舍"
"[9869330]","嘉兴市","中环南路曙光医院东规划建筑大楼西半楼"
"[9869331]","嘉兴市","中环南路曙光医院东面规划建筑大楼"
"[9869378]","嘉兴市","同济大学D幢"
"[9869394]","嘉兴市","同济大学G楼消控"
"[9869403]","嘉兴市","同济大学教学楼A"
"[9869405]","嘉兴市","同济大学教学楼D"
"[9869499]","嘉兴市","同济大学图书馆B层"
"[9869500]","嘉兴市","同济大学图书馆办公室"
"[9869501]","嘉兴市","同济大学图书馆监控室"
"[9869502]","嘉兴市","同济大学图书馆消控"
"[9869504]","嘉兴市","同济大学新食堂"
"[9869630]","嘉兴市","巴黎都市老佛爷购物中心"
"[9869757]","嘉兴市","东栅乡政府宿舍"
"[9869988]","嘉兴市","高速支队新大楼"
"[9870015]","嘉兴市","华隆广场2幢"
"[9870044]","嘉兴市","残联大楼"
"[9870068]","嘉兴市","技术监督局大楼"
"[9870083]","嘉兴市","中环南路北侧新气象路西侧质检新大楼"
"[9870287]","嘉兴市","新建信访大楼区政府东北角上值班室"
"[9870329]","嘉兴市","中环东路秀城区行政中心"
"[9870332]","嘉兴市","中环东路秀城区行政中心A楼"
"[9870573]","嘉兴市","中环东路秀城区行政中心A楼"
"[9870632]","嘉兴市","中环东路秀城区行政中心B楼"
"[9870643]","嘉兴市","中环东路秀城区行政中心C楼"
"[9870938]","嘉兴市","林埭莱天华服饰新大楼办公室"
"[9870984]","嘉兴市","林埭中学对面"
"[9871052]","嘉兴市","丰裕箱业宿舍车站边房间"
"[9872320]","嘉兴市","徐埭室徐埭信用社宿舍"
"[9872353]","嘉兴市","徐埭信用社对面"
"[9872355]","嘉兴市","徐埭信用社南面"
"[9872357]","嘉兴市","徐埭信用社宿舍"
"[9872359]","嘉兴市","徐埭信用社西面"
"[9873218]","嘉兴市","林埭信用社热线"
"[9873219]","嘉兴市","林埭医院对面幢西梯"
"[9873228]","嘉兴市","人民政府"
"[9873232]","嘉兴市","人民政府北幢"
"[9873413]","嘉兴市","海虹金属制品有限公司新办公室"
"[9873414]","嘉兴市","海虹金属制品有限公司新办公室割接"
"[9874488]","嘉兴市","林埭莱天华服饰新大楼办公室"
"[9874753]","嘉兴市","林埭莱天华服饰新大楼办公室"
"[9874921]","嘉兴市","集体经济公共房2幢"
"[9875131]","嘉兴市","林埭林中路车行4楼"
"[9875144]","嘉兴市","林埭卫生院"
"[9875162]","嘉兴市","林埭医院对面幢西梯"
"[9875175]","嘉兴市","林埭中学"
"[9875178]","嘉兴市","林埭中学东面"
"[9875182]","嘉兴市","林埭中学东商住楼门面房北"
"[9875184]","嘉兴市","林埭中学对面"
"[9875197]","嘉兴市","林埭中学对面商品房"
"[9875204]","嘉兴市","林埭中学南"
"[9875217]","嘉兴市","卫生院对面7幢"
"[9875247]","嘉兴市","幼儿园3楼338幢"
"[9875769]","嘉兴市","越秀南路金属公司宿舍"
"[9877026]","嘉兴市","城南路海军基地服务社"
"[9878329]","嘉兴市","龙港大厦A幢"
"[9878330]","嘉兴市","龙港大厦B幢"
"[9878331]","嘉兴市","龙港大厦B座"
"[9878332]","嘉兴市","龙港大厦C幢"
"[9878335]","嘉兴市","龙港大厦东"
"[9878510]","嘉兴市","南秀广场"
"[9879273]","嘉兴市","百汇大厦"
"[9879590]","嘉兴市","梁林桥秀水专修学院新校区行政楼南幢"
"[9879635]","嘉兴市","新文化广场"
"[9879699]","嘉兴市","开明中学超市"
"[9879700]","嘉兴市","开明中学大门旁宿舍楼"
"[9879731]","嘉兴市","龙威大厦底楼店面"
"[9879732]","嘉兴市","龙威大厦底楼店面改FTTB"
"[9879837]","嘉兴市","职业技术学院"
"[9879847]","嘉兴市","职业技术学院捌幢"
"[9879850]","嘉兴市","职业技术学院生活区"
"[9879851]","嘉兴市","职业技术学院拾幢"
"[9879852]","嘉兴市","职业技术学院拾贰幢"
"[9879853]","嘉兴市","职业技术学院拾叁幢"
"[9879854]","嘉兴市","职业技术学院食堂超市"
"[9879855]","嘉兴市","职业技术学院肆幢"
"[9879856]","嘉兴市","职业技术学院文印中心电信营业厅边"
"[9879862]","嘉兴市","职业技术学院行政楼"
"[9879866]","嘉兴市","职业技术学院学生宿舍"
"[9879867]","嘉兴市","职业技术学院学生宿舍楼戴梦得超市边"
"[9879868]","嘉兴市","职业技术学院壹幢"
"[9879869]","嘉兴市","职业技术学院园艺馆"
"[9879870]","嘉兴市","职业技术学院专营店食堂边"
"[9879876]","嘉兴市","工程学校实训楼"
"[9879877]","嘉兴市","工程学校行政楼"
"[9879885]","嘉兴市","科技工程学校"
"[9879887]","嘉兴市","科技工程学校北传达室"
"[9879888]","嘉兴市","科技工程学校标准化考场监控点"
"[9879889]","嘉兴市","科技工程学校大礼堂"
"[9879890]","嘉兴市","科技工程学校风雨操场交配房"
"[9879891]","嘉兴市","科技工程学校风雨操场器材室"
"[9879899]","嘉兴市","科技工程学校教学楼文印室"
"[9879904]","嘉兴市","科技工程学校食堂充值室"
"[9879905]","嘉兴市","科技工程学校食堂传达室"
"[9879914]","嘉兴市","科技工程学校网管机房"
"[9879927]","嘉兴市","科技工程学校行政楼财务室"
"[9879933]","嘉兴市","科技工程学校浴室"
"[9879960]","嘉兴市","秀水高中部学生宿舍东幢"
"[9879961]","嘉兴市","秀水高中部学生宿舍西幢"
"[9879968]","嘉兴市","进修学校"
"[9879971]","嘉兴市","学院斜对面教师进修院"
"[9880070]","嘉兴市","越秀南路石化大厦南"
"[9880075]","嘉兴市","中环南路建筑工业学校B幢"
"[9880380]","嘉兴市","科技城JRC大楼"
"[9881602]","嘉兴市","清华长三角"
"[9882540]","嘉兴市","英伦都市售楼处佳源房地产公司"
"[9882886]","嘉兴市","大桥中学"
"[9882888]","嘉兴市","大桥中学对面前幢"
"[9882889]","嘉兴市","大桥中学对面商品房南幢"
"[9883005]","嘉兴市","十八里桥中学"
"[9883006]","嘉兴市","十八里桥中学对面前幢"
"[9883007]","嘉兴市","十八里桥中学对面商品房南幢"
"[9883315]","嘉兴市","亚澳路格兰德公司宿舍"
"[9884206]","嘉兴市","纳吉服饰有限公司剪裁车间"
"[9884207]","嘉兴市","纳吉服饰有限公司生产计划科"
"[9884208]","嘉兴市","纳吉服饰有限公司食堂"
"[9884274]","嘉兴市","纳吉服饰有限公司剪裁车间"
"[9884275]","嘉兴市","纳吉服饰有限公司生产计划科"
"[9884276]","嘉兴市","纳吉服饰有限公司食堂"
"[9885746]","嘉兴市","12组"
"[9885747]","嘉兴市","14组"
"[9885749]","嘉兴市","17组"
"[9885784]","嘉兴市","马厩镇"
"[9887191]","嘉兴市","曹桥通界碧海云天沐浴中心北幢"
"[9887192]","嘉兴市","曹桥通界碧海云天沐浴中心南幢"
"[9887447]","嘉兴市","景兴新大楼门卫"
"[9887448]","嘉兴市","景兴新大楼南红房子消防楼"
"[9887504]","嘉兴市","景兴新大楼十楼秘书处"
"[9887505]","嘉兴市","景兴新大楼十楼上海投资公司"
"[9887506]","嘉兴市","景兴新大楼销售开票处"
"[9887507]","嘉兴市","景兴新大楼新办公室"
"[9887508]","嘉兴市","景兴新大楼原办公室"
"[9887581]","嘉兴市","板纸公司设备部高配"
"[9887646]","嘉兴市","景兴新大楼十楼上海投资公司"
"[9887811]","嘉兴市","景兴新大楼门卫"
"[9887838]","嘉兴市","景兴新大楼党建指导员"
"[9887839]","嘉兴市","景兴新大楼风险管理部"
"[9887840]","嘉兴市","景兴新大楼风险管理部经理室"
"[9887841]","嘉兴市","景兴新大楼供应部"
"[9887842]","嘉兴市","景兴新大楼供应部经理室"
"[9887847]","嘉兴市","景兴新大楼十楼秘书处"
"[9887848]","嘉兴市","景兴新大楼十楼上海投资公司"
"[9887849]","嘉兴市","景兴新大楼十楼证券投资"
"[9887850]","嘉兴市","景兴新大楼十楼总经理办公室"
"[9889109]","嘉兴市","人民政府办事处"
"[9889659]","嘉兴市","曹桥派出所"
"[9889671]","嘉兴市","曹桥卫生院"
"[9889678]","嘉兴市","曹桥乡政府"
"[9889680]","嘉兴市","曹桥乡政府大院"
"[9889754]","嘉兴市","曹桥中学"
"[9889892]","嘉兴市","人民政府办事处南楼"
"[9889900]","嘉兴市","卫生院"
"[9889909]","嘉兴市","乡政府大院"
"[9890060]","嘉兴市","曹桥中心小学"
"[9890061]","嘉兴市","曹桥中心小学旁边南侧"
"[9890832]","嘉兴市","余北大街中学联建楼"
"[9891048]","嘉兴市","余北大街中学边"
"[9891075]","嘉兴市","余新中学A幢"
"[9891077]","嘉兴市","余新中学南"
"[9891084]","嘉兴市","中学西住宅楼"
"[9892929]","嘉兴市","曹庄黎明路工业公司宿舍"
"[9892958]","嘉兴市","曹庄信用社住宅"
"[9893142]","嘉兴市","曹庄加油站"
"[9893143]","嘉兴市","曹庄加油站北侧"
"[9893144]","嘉兴市","曹庄加油站边上"
"[9893145]","嘉兴市","曹庄加油站对面"
"[9893147]","嘉兴市","曹庄加油站后面"
"[9893172]","嘉兴市","曹庄黎明路工业公司宿舍"
"[9893259]","嘉兴市","曹庄小学边"
"[9893260]","嘉兴市","曹庄小学边上"
"[9893531]","嘉兴市","嘉宇建筑公司对面住宅楼"
"[9894454]","嘉兴市","石堰嘉兴未来电子科技有限公司员工宿舍"
"[9894514]","嘉兴市","中心幼儿园南面建成文化娱乐中心联建楼"
"[9894515]","嘉兴市","中学对面宿舍楼"
"[9894680]","嘉兴市","余北大街新梦迪大楼"
"[9894681]","嘉兴市","余北大街新梦迪大楼财务室"
"[9894682]","嘉兴市","余北大街新梦迪大楼质管部"
"[9895774]","嘉兴市","城北路外城北中学宿"
"[9899776]","嘉兴市","灵海大酒店"
"[9899777]","嘉兴市","灵海大酒店边"
"[9899780]","嘉兴市","龙腾宾馆"
"[9899813]","嘉兴市","派出所"
"[9899966]","嘉兴市","新丰杉杉商务宾馆"
"[9899998]","嘉兴市","新丰政府"
"[9900254]","嘉兴市","创正防爆电器有限公司生产部"
"[9900255]","嘉兴市","大树工业原区德林公司员工宿舍"
"[9900334]","嘉兴市","七星森创公司"
"[9900336]","嘉兴市","七星森创时装制衣办公楼"
"[9900351]","嘉兴市","七星油库办公楼"
"[9902508]","嘉兴市","东栅国防训练中心宿舍"
"[9903266]","嘉兴市","创正防爆电器有限公司"
"[9903268]","嘉兴市","创正防爆电器有限公司车间部"
"[9903270]","嘉兴市","创正防爆电器有限公司生产部"
"[9903273]","嘉兴市","创正防爆电器有限公司质检部"
"[9903501]","嘉兴市","七星镇政府"
"[9904064]","嘉兴市","立方水果有限公司宿舍"
"[9904065]","嘉兴市","崎平贸易有限公司宿舍"
"[9904116]","嘉兴市","七星加油站旁圣原农业七幢"
"[9904319]","嘉兴市","崎平贸易有限公司宿舍"
"[9904320]","嘉兴市","天鸿贸易有限公司宿舍"
"[9904613]","嘉兴市","七星镇信用社宿舍"
"[9904665]","嘉兴市","高兴服饰有限公司宿舍"
"[9904684]","嘉兴市","美芳服装有限公司宿舍"
"[9905507]","嘉兴市","新华中路318号（新华爱心高级中学）"
"[9905547]","嘉兴市","东方路平中东侧稚川中学"
"[9907275]","嘉兴市","东湖大道888号B幢"
"[9907276]","嘉兴市","东湖大道888号（平湖市总工会）"
"[9908170]","嘉兴市","朝阳路证券公司大楼北幢"
"[9908507]","嘉兴市","当湖路水利局新大楼"
"[9908544]","嘉兴市","丸荣大楼"
"[9909689]","嘉兴市","加油站对面"
"[9909908]","嘉兴市","下甸庙小学"
"[9911846]","嘉兴市","下甸庙镇张柏明诊所"
"[9911949]","嘉兴市","下甸庙粮管所"
"[9911989]","嘉兴市","下甸庙镇路商业大厦"
"[9911994]","嘉兴市","下甸庙镇张柏明诊所"
"[9912169]","嘉兴市","下甸庙镇路商业大厦"
"[9913196]","嘉兴市","翠南中心社区"
"[9913197]","嘉兴市","翠南中心社区何仲明"
"[9913198]","嘉兴市","翠南中心社区靠河边"
"[9913199]","嘉兴市","翠南中心社区李根金"
"[9913200]","嘉兴市","翠南中心社区徐建华"
"[9913202]","嘉兴市","戴拉博服饰办公大楼"
"[9913300]","嘉兴市","戴拉博服饰办公大楼"
"[9914083]","嘉兴市","陶庄中学"
"[9915534]","嘉兴市","质量监督局"
"[9915594]","嘉兴市","财富广场A楼南幢"
"[9915595]","嘉兴市","财富广场"
"[9915597]","嘉兴市","财富广场B座"
"[9917032]","嘉兴市","秦山东路城建物资大楼"
"[9917079]","嘉兴市","邮政大厦"
"[9917916]","嘉兴市","秦山大厦"
"[9922280]","嘉兴市","范泾小学"
"[9922321]","嘉兴市","范泾镇范兴路新大楼西梯"
"[9925526]","嘉兴市","海兴中路公安局新大楼"
"[9925642]","嘉兴市","新桥北路嘉凯城广场"
"[9926823]","嘉兴市","枣园西路新农经局大楼"
"[9927263]","嘉兴市","博蓝家用纺织品有限公司宿舍楼"
"[9928391]","嘉兴市","人民医院门诊部东楼"
"[9928392]","嘉兴市","人民医院食堂东边"
"[9928787]","嘉兴市","人民医院门口"
"[9929010]","嘉兴市","中医院门诊楼"
"[9929056]","嘉兴市","中医院住院部"
"[9929060]","嘉兴市","残联新大楼"
"[9929113]","嘉兴市","残联新大楼南面小楼底楼"
"[9929183]","嘉兴市","城西路网商大厦底楼"
"[9929184]","嘉兴市","城西网商大厦"
"[9929210]","嘉兴市","城西综合楼网商大厦"
"[9929237]","嘉兴市","网商大厦"
"[9929282]","嘉兴市","武原镇网商大厦"
"[9929463]","嘉兴市","司法局"
"[9929536]","嘉兴市","枣园大酒店楼上"
"[9930983]","嘉兴市","魏塘镇香山路都市电器制造有限公司对面"
"[9931372]","嘉兴市","彩联公司宿舍"
"[9932106]","嘉兴市","俞汇镇原镇政府宿舍"
"[9932484]","嘉兴市","丁栅镇老汽车站供销社房西梯"
"[9932691]","嘉兴市","丁栅老小学中梯"
"[9932833]","嘉兴市","丁栅老小学食堂楼上"
"[9932864]","嘉兴市","丁栅镇老小学东梯"
"[9932879]","嘉兴市","丁栅镇小学食堂楼上"
"[9932900]","嘉兴市","丁栅镇中心小学着西梯"
"[9934573]","嘉兴市","中原建设办公大楼"
"[9934696]","嘉兴市","秦山镇官堂许油车小学"
"[9935001]","嘉兴市","南北湖风景区"
"[9935182]","嘉兴市","海盐县澉浦镇南山北舍旅馆"
"[9936920]","嘉兴市","秦山镇核电建行大楼"
"[9937266]","嘉兴市","秦山镇核电建行大楼"
"[9937337]","嘉兴市","秦山集镇镇政府"
"[9938261]","嘉兴市","三湾景区"
"[9938263]","嘉兴市","南山马会"
"[9939303]","嘉兴市","海盐县澉浦小学"
"[9939321]","嘉兴市","南北湖大道旁海盐医用器材厂"
"[9939325]","嘉兴市","艳阳山海湖休闲度假有限公司"
"[9939327]","嘉兴市","澉浦镇人民政府"
"[9939330]","嘉兴市","澉浦村赵家埭38号澉浦中学"
"[9939334]","嘉兴市","澉浦南北湖大道旁嘉兴华源印刷厂里面另1幢"
"[9939335]","嘉兴市","澉浦卫生院"
"[9939345]","嘉兴市","澉浦文化馆3楼图书馆"
"[9939428]","嘉兴市","六里创业园区"
"[9939436]","嘉兴市","六里工业园区"
"[9939441]","嘉兴市","六里工业园区娜美服饰"
"[9939443]","嘉兴市","六里工业园区娜美服饰4楼生产办公室"
"[9939444]","嘉兴市","六里工业园区娜美服饰宿舍"
"[9939445]","嘉兴市","六里工业园区娜美服饰宿舍1幢"
"[9939446]","嘉兴市","六里工业园区娜美服饰宿舍2幢"
"[9939447]","嘉兴市","六里工业园区娜美服饰物流2楼"
"[9939448]","嘉兴市","六里集镇六里小学"
"[9939481]","嘉兴市","六里紫金山村茶木组5号海盐佳创包装材料有限公司"
"[9939771]","嘉兴市","荷花垣丰纺织有限公司喷气楼宿舍"
"[9939899]","嘉兴市","镇政府"
"[9940292]","嘉兴市","田乐永聚肖家湾诚恒公司宿舍"
"[9942366]","嘉兴市","明效丰汇新大楼"
"[9942391]","嘉兴市","王江泾明效丰汇控股集团有限公司宿舍M幢"
"[9943389]","嘉兴市","青阳汇老信用社宿舍"
"[9944148]","嘉兴市","华讯旅游用品有限公司宿舍"
"[9944149]","嘉兴市","华讯旅游用品有限公司宿舍"
"[9944253]","嘉兴市","华讯旅游用品有限公司"
"[9945728]","嘉兴市","天宸箱包有限公司宿舍"
"[9946662]","嘉兴市","新南街幼儿园边"
"[9946942]","嘉兴市","新埭中学"
"[9946943]","嘉兴市","新埭中学边"
"[9947310]","嘉兴市","医院北幢东梯"
"[9947311]","嘉兴市","医院住院部"
"[9948685]","嘉兴市","劳教所"
"[9948958]","嘉兴市","佳源广场"
"[9948982]","嘉兴市","蓬莱路烟草公司西幢"
"[9949537]","嘉兴市","三星布业公司宿舍楼"
"[9949580]","嘉兴市","三星布业公司宿舍楼"
"[9949587]","嘉兴市","凤舞路建筑公司"
"[9949642]","嘉兴市","万隆广场北京联华超市里面"
"[9949643]","嘉兴市","万隆广场北京联华宿舍"
"[9949646]","嘉兴市","万隆广场门口"
"[9949669]","嘉兴市","万隆广场北京联华超市"
"[9949670]","嘉兴市","万隆广场北京联华超市入口"
"[9950465]","嘉兴市","中西路澄溪大厦"
"[9950864]","嘉兴市","油车港水岸丽都会所"
"[9950936]","嘉兴市","栖真乡政府宿舍"
"[9952970]","嘉兴市","栖真乡信用社宿舍"
"[9955628]","嘉兴市","中学老教师宿舍"
"[9957476]","嘉兴市","海虹金属制品有限公司新办公室"
"[9958445]","嘉兴市","中环南路建筑工业学校B幢"
"[9958508]","嘉兴市","亚太路南湖科创中心JRC大楼A幢"
"[9958572]","嘉兴市","亚中路嘉兴软件园前科技城新办公大楼;"
"[9958705]","嘉兴市","联泰纺织有限公司"
"[9958707]","嘉兴市","联泰纺织有限公司宿舍"
"[9958712]","嘉兴市","联泰纺织有限公司宿舍楼综合楼"
"[9958769]","嘉兴市","卫星印染有限公司宿舍楼"
"[9958917]","嘉兴市","亚太路科技城JRC大楼C座"
"[9958960]","嘉兴市","恒隆家具公司宿舍"
"[9958965]","嘉兴市","恒隆家具公司宿舍小卖部"
"[9958985]","嘉兴市","明新路和欧嘉路交叉口中通快递嘉兴分公司"
"[9959226]","嘉兴市","博尔塑胶有限公司宿舍"
"[9959299]","嘉兴市","朗德公司宿舍楼"
"[9959368]","嘉兴市","福泽科技大楼A幢"
"[9959372]","嘉兴市","科技城JRC大楼"
"[9959417]","嘉兴市","蓝鸽科技有限公司倒班楼"
"[9959418]","嘉兴市","蓝鸽科技有限公司宿舍楼"
"[9959423]","嘉兴市","蓝鸽科技有限公司专家楼"
"[9959435]","嘉兴市","神龙电气公司宿舍"
"[9960308]","嘉兴市","正泰电缆公司宿舍"
"[9960393]","嘉兴市","汽车商贸园骏达大厦"
"[9960397]","嘉兴市","汽车商贸园骏豪大楼"
"[9960739]","嘉兴市","汽车商贸园捷顺大楼"
"[9960861]","嘉兴市","中环南路汽车商贸园中信汽车公司"
"[9962154]","嘉兴市","亚太路金石包装公司"
"[9964266]","嘉兴市","金稼园酒店宿舍"
"[9964348]","嘉兴市","金稼园酒店"
"[9964972]","嘉兴市","石堰小学"
"[9966796]","嘉兴市","余北大街新梦迪大楼"
"[9966797]","嘉兴市","余北大街新梦迪大楼办公接待室"
"[9966798]","嘉兴市","余北大街新梦迪大楼办公室"
"[9966799]","嘉兴市","余北大街新梦迪大楼成衣车间"
"[9966800]","嘉兴市","余北大街新梦迪大楼商务接待室"
"[9966801]","嘉兴市","余北大街新梦迪大楼食堂"
"[9966802]","嘉兴市","余北大街新梦迪大楼外衣车间"
"[9966803]","嘉兴市","余北大街新梦迪大楼文员室"
"[9966844]","嘉兴市","余北大街新梦迪大楼"
"[9966845]","嘉兴市","余北大街新梦迪大楼好又多超市"
"[9968058]","嘉兴市","余北大街君豪大酒店"
"[9968249]","嘉兴市","建筑公司对面住宅"
"[9968285]","嘉兴市","美迪广场"
"[9968443]","嘉兴市","信用社宿舍"
"[9968451]","嘉兴市","医院宿舍楼"
"[9968452]","嘉兴市","医院住宿楼"
"[9968456]","嘉兴市","幼儿园南侧"
"[9968457]","嘉兴市","幼儿园南面"
"[9968551]","嘉兴市","余北大街文化中心"
"[9968560]","嘉兴市","余北大街中学对面住宅"
"[9968742]","嘉兴市","余新美迪广场西区B"
"[9968756]","嘉兴市","余新社区老医院宿舍楼A"
"[9968775]","嘉兴市","余新小学旁"
"[9969736]","嘉兴市","甪里街泽森公司员工宿舍"
"[9969773]","嘉兴市","高兴服饰有限公司宿舍"
"[9970277]","嘉兴市","嘉茂有限公司宿舍"
"[9971887]","嘉兴市","旅游公司门口"
"[9971948]","嘉兴市","镇政府"
"[9971953]","嘉兴市","镇政府大楼部"
"[9972413]","嘉兴市","汾湖镇加油站东面大理石店"
"[9972414]","嘉兴市","汾湖镇加油站南充"
"[9972415]","嘉兴市","汾湖镇加油站旁"
"[9973368]","嘉兴市","武原镇颐高数码中心"
"[9973386]","嘉兴市","海盐颐高数码城"
"[9973784]","嘉兴市","恒隆广场A幢"
"[9973799]","嘉兴市","恒隆广场B幢"
"[9973814]","嘉兴市","恒隆广场南幢"
"[9973831]","嘉兴市","恒隆广场中幢"
"[9974017]","嘉兴市","利时百货大楼底楼西南"
"[9976918]","嘉兴市","武原镇勤俭北路农行大楼"
"[9976919]","嘉兴市","武原镇勤俭北路农行新办公大楼"
"[9978918]","嘉兴市","丁栅老农电站后新房子西梯"
"[9981707]","嘉兴市","俞汇镇金星大东王小学"
"[9982840]","嘉兴市","俞汇文化中心大楼"
"[9983351]","嘉兴市","田中精机公司宿舍"
"[9983352]","嘉兴市","田中精机股份有限公司宿舍"
"[9984116]","嘉兴市","秦山集镇供销大厦"
"[9984174]","嘉兴市","秦山镇政府"
"[9984181]","嘉兴市","秦山镇政府办公大楼服务中心"
"[9984608]","嘉兴市","南北湖五味村"
"[9985168]","嘉兴市","六里义丰小学"
"[9985358]","嘉兴市","茶院村"
"[9986911]","嘉兴市","三马发展有限公司"
"[9986912]","嘉兴市","三马发展有限公司"
"[9987010]","嘉兴市","通元镇镇政府"
"[9987030]","嘉兴市","通元镇镇政府"
"[9987070]","嘉兴市","中心小学传达室"
"[9987195]","嘉兴市","海伦酒店"
"[9987362]","嘉兴市","卫生院"
"[9987408]","嘉兴市","镇禾路商住中心A幢"
"[9988029]","嘉兴市","于城吕冢小学"
"[9989388]","嘉兴市","通元政府大院"
"[9989391]","嘉兴市","文前弄房管所"
"[9989587]","嘉兴市","通元供销大厦"
"[9989588]","嘉兴市","通元供销大厦"
"[9989589]","嘉兴市","通元供销大厦"
"[9989854]","嘉兴市","石泉老供销社"
"[9989863]","嘉兴市","石泉中心小学"
"[9989903]","嘉兴市","石泉中心小学"
"[9991560]","嘉兴市","国税局大楼"
"[9994174]","嘉兴市","文化中心靠东面的楼"
"[9996661]","嘉兴市","丁栅汽车站西面"
"[9996721]","嘉兴市","财政大楼"
"[9996725]","嘉兴市","财政大楼财政服务大厅"
"[9996726]","嘉兴市","财政大楼副局长室"
"[9996727]","嘉兴市","财政大楼金融或大厅主任室"
"[9996757]","嘉兴市","镇政府"
"[9996853]","嘉兴市","万泰钢铁有限公司宿舍"
"[9999334]","嘉兴市","东方大厦部"
"[9999337]","嘉兴市","东方大厦底楼眼镜部"
"[9999338]","嘉兴市","东方大厦店面"
"[10003381]","嘉兴市","超同公司宿舍"
"[10004417]","嘉兴市","百步集镇车站"
"[10004665]","嘉兴市","友邦集成吊顶公司宿舍"
"[10005479]","嘉兴市","宋坡东路医药大楼"
"[10006316]","嘉兴市","工办办公楼"
"[10006351]","嘉兴市","荣盛达箱包办公楼"
"[10006402]","嘉兴市","元通财富广场综合楼"
"[10006418]","嘉兴市","元通供销社"
"[10006441]","嘉兴市","元通集镇老邮电所"
"[10006442]","嘉兴市","元通集镇元通中心小学宿舍"
"[10006450]","嘉兴市","元通粮管所"
"[10006480]","嘉兴市","元通胜泰皮草公司宿舍"
"[10006494]","嘉兴市","元通卫生院新大楼"
"[10006503]","嘉兴市","元通小学宿舍"
"[10006527]","嘉兴市","元通中学"
"[10006749]","嘉兴市","博华制衣有限公司"
"[10007396]","嘉兴市","海泰克铁道有限公司"
"[10007697]","嘉兴市","元通洪明小学"
"[10007850]","嘉兴市","元通九里湾久康电器办公楼"
"[10007853]","嘉兴市","元通维博雅公司"
"[10007961]","嘉兴市","荣亿公司男宿舍"
"[10007964]","嘉兴市","盛世嘉公司办公楼"
"[10008083]","嘉兴市","元通布雷公司办公楼"
"[10008139]","嘉兴市","元通新兴小宾馆"
"[10010501]","嘉兴市","十八里桥乡政府宿舍"
"[10010511]","嘉兴市","十八里桥集镇大桥中学西"
"[10010657]","嘉兴市","广播电视中心商用住楼"
"[10010798]","嘉兴市","十八里桥广电中心"
"[10010857]","嘉兴市","十八里桥政府宿舍"
"[10010858]","嘉兴市","十八里桥政府宿舍楼"
"[10011316]","嘉兴市","步云桥西新大队"
"[10011692]","嘉兴市","佳实纺织有限公司宿舍"
"[10011768]","嘉兴市","亚澳路格兰德机械有限公司"
"[10013120]","嘉兴市","步云信用社交"
"[10013121]","嘉兴市","步云信用社宿舍"
"[10013300]","嘉兴市","步云汽车站"
"[10013301]","嘉兴市","步云汽车站北侧"
"[10013302]","嘉兴市","步云汽车站边"
"[10013303]","嘉兴市","步云汽车站楼上宿舍楼"
"[10013338]","嘉兴市","步云小学"
"[10013340]","嘉兴市","步云信用社宿舍"
"[10013453]","嘉兴市","镇政府"
"[10013485]","嘉兴市","政府新办公楼主楼电梯间"
"[10013698]","嘉兴市","吉安公司办公室"
"[10013728]","嘉兴市","新东方紧固件有限责任公司"
"[10014679]","嘉兴市","大连实德公司宿舍"
"[10014789]","嘉兴市","新东方紧固件办公楼"
"[10014792]","嘉兴市","新东方紧固件有限责任公司"
